county,rep_unit,total,richardson,leiber,zuelke,SCATTERING,assembly_district,senate_district,congress_district
CLARK,Village of CURTISS Ward 1,41,12,29,0,0,68,23,7
CLARK,Village of DORCHESTER Ward 1,241,54,182,5,0,69,23,7
CLARK,Village of GRANTON Ward 1,142,48,88,6,0,69,23,7
CLARK,VILLAGE OF UNITY Ward 2,49,11,34,4,0,69,23,7
CLARK,Village of WITHEE Ward 1,198,69,119,10,0,68,23,7
CLARK,"City of ABBOTSFORD Wards 2,3,4,5",473,163,299,11,0,69,23,7
CLARK,"City of COLBY Wards 2,3",405,126,266,13,0,69,23,7
CLARK,City of GREENWOOD Wards 1-2,414,160,236,18,0,68,23,7
CLARK,City of LOYAL Wards 1-2,472,144,313,15,0,69,23,7
CLARK,City of NEILLSVILLE Ward 1,147,53,87,7,0,69,23,7
CLARK,City of NEILLSVILLE Ward 2,277,115,148,14,0,69,23,7
CLARK,City of NEILLSVILLE Ward 3,204,86,113,5,0,69,23,7
CLARK,City of NEILLSVILLE Ward 4,142,44,93,5,0,69,23,7
CLARK,City of NEILLSVILLE Ward 5,120,41,75,4,0,69,23,7
CLARK,City of OWEN Wards 1-3,360,152,200,8,0,68,23,7
CLARK,CITY OF STANLEY Wards 7-8,12,7,5,0,0,68,23,7
CLARK,City of THORP Wards 1-4,569,191,366,12,0,68,23,7
COLUMBIA,Town of ARLINGTON Ward 1,453,194,250,9,0,42,14,6
COLUMBIA,Town of CALEDONIA Wards 1-2,820,449,351,20,0,81,27,6
COLUMBIA,Town of COLUMBUS Ward 1,343,120,212,11,0,37,13,6
COLUMBIA,Town of COURTLAND Ward 1,239,55,175,9,0,39,13,6
COLUMBIA,Town of DEKORRA Wards 1-4,1458,655,772,30,1,42,14,6
COLUMBIA,Town of FORT WINNEBAGO Ward 1,472,178,277,17,0,42,14,6
COLUMBIA,Town of FOUNTAIN PRAIRIE Wards 1-2,479,210,259,9,1,39,13,6
COLUMBIA,Town of HAMPDEN Ward 1,328,136,187,5,0,39,13,6
COLUMBIA,Town of LEEDS Ward 1,450,192,242,15,1,42,14,6
COLUMBIA,Town of LEWISTON Wards 1-3,613,256,338,19,0,41,14,6
COLUMBIA,Town of LODI Wards 1-5,1907,863,995,48,1,42,14,6
COLUMBIA,Town of LOWVILLE Wards 1-2,605,236,359,10,0,42,14,6
COLUMBIA,Town of MARCELLON Wards 1-2,459,180,267,12,0,42,14,6
COLUMBIA,Town of NEWPORT Ward 1,344,132,196,15,1,41,14,6
COLUMBIA,Town of OTSEGO Ward 1,359,147,204,8,0,39,13,6
COLUMBIA,Town of PACIFIC Wards 1-4,1508,696,770,41,1,42,14,6
COLUMBIA,Town of RANDOLPH Ward 1,408,78,327,3,0,42,14,6
COLUMBIA,Town of SCOTT Wards 1-2,338,117,214,7,0,42,14,6
COLUMBIA,Town of SPRINGVALE Ward 1,285,122,157,6,0,42,14,6
COLUMBIA,Town of WEST POINT Wards 1-3,1246,628,593,24,1,81,27,6
COLUMBIA,Town of WYOCENA Wards 1-3,899,404,474,21,0,42,14,6
COLUMBIA,Village of ARLINGTON Ward 1,413,208,190,15,0,42,14,6
COLUMBIA,Village of CAMBRIA Ward 1,282,130,142,10,0,42,14,6
COLUMBIA,Village of DOYLESTOWN Ward 1,121,45,68,8,0,39,13,6
COLUMBIA,Village of FALL RIVER Wards 1-2,737,346,361,29,1,39,13,6
COLUMBIA,Village of FRIESLAND Ward 1,159,46,109,4,0,42,14,6
COLUMBIA,Village of PARDEEVILLE Wards 1-3,866,393,440,33,0,42,14,6
COLUMBIA,Village of POYNETTE Wards 1-4,1117,574,513,30,0,42,14,6
COLUMBIA,VILLAGE OF RANDOLPH Ward 3,197,54,134,9,0,42,14,6
COLUMBIA,Village of RIO Wards 1-2,481,248,212,21,0,42,14,6
COLUMBIA,Village of WYOCENA Ward 1,279,127,136,16,0,42,14,6
COLUMBIA,"City of COLUMBUS Wards 1-8,10",2354,1279,1000,74,1,37,13,6
COLUMBIA,"City of LODI Wards 1,2,3,4,5",1650,978,629,43,0,42,14,6
COLUMBIA,City of PORTAGE Wards 1-3,1019,574,426,19,0,41,14,6
COLUMBIA,City of PORTAGE Wards 4-6,1069,657,375,35,2,41,14,6
COLUMBIA,City of PORTAGE Wards 7-10,1055,608,425,22,0,41,14,6
COLUMBIA,"City of WISCONSIN DELLS Wards 1-3,6",970,441,505,24,0,41,14,6
CRAWFORD,Town of BRIDGEPORT Ward 1,476,175,290,11,0,96,32,3
CRAWFORD,Town of CLAYTON Wards 1-3,464,247,206,11,0,96,32,3
CRAWFORD,Town of EASTMAN Wards 1-2,360,127,223,10,0,96,32,3
CRAWFORD,Town of FREEMAN Ward 1,401,204,189,8,0,96,32,3
CRAWFORD,Town of HANEY Ward 1,139,63,71,5,0,96,32,3
CRAWFORD,Town of MARIETTA Ward 1,241,81,155,5,0,96,32,3
CRAWFORD,Town of PRAIRIE DU CHIEN Wards 1-2,424,167,253,4,0,96,32,3
CRAWFORD,Town of SCOTT Ward 1,222,110,108,4,0,96,32,3
CRAWFORD,Town of SENECA Wards 1-2,456,200,243,12,1,96,32,3
CRAWFORD,Town of UTICA Ward 1,313,166,134,13,0,96,32,3
CRAWFORD,Town of WAUZEKA Wards 1-2,188,71,113,4,0,96,32,3
CRAWFORD,Village of BELL CENTER Ward 1,44,20,19,5,0,96,32,3
CRAWFORD,VILLAGE OF DE SOTO Ward 2,29,17,12,0,0,96,32,3
CRAWFORD,Village of EASTMAN Ward 1,154,38,113,3,0,96,32,3
CRAWFORD,Village of FERRYVILLE Ward 1,125,54,69,2,0,96,32,3
CRAWFORD,Village of GAYS MILLS Ward 1,238,114,112,11,1,96,32,3
CRAWFORD,Village of LYNXVILLE Ward 1,65,30,32,3,0,96,32,3
CRAWFORD,Village of MT. STERLING Ward 1,73,42,30,1,0,96,32,3
CRAWFORD,Village of SOLDIERS GROVE Ward 1,233,104,121,8,0,96,32,3
CRAWFORD,Village of STEUBEN Ward 1,53,14,38,1,0,96,32,3
CRAWFORD,Village of WAUZEKA Ward 1,269,129,128,12,0,96,32,3
CRAWFORD,City of PRAIRIE DU CHIEN Ward 1,401,179,213,9,0,96,32,3
CRAWFORD,City of PRAIRIE DU CHIEN Ward 2,178,96,79,3,0,96,32,3
CRAWFORD,City of PRAIRIE DU CHIEN Ward 3,334,178,151,5,0,96,32,3
CRAWFORD,City of PRAIRIE DU CHIEN Ward 4,317,168,141,8,0,96,32,3
CRAWFORD,City of PRAIRIE DU CHIEN Ward 5,363,205,155,3,0,96,32,3
CRAWFORD,City of PRAIRIE DU CHIEN Ward 6,348,200,144,3,1,96,32,3
DANE,Town of ALBION Wards 1-3,1006,522,445,38,1,43,15,2
DANE,Town of BERRY Wards 1-2,724,401,318,3,2,81,27,2
DANE,Town of BLACK EARTH Ward 1,335,186,145,4,0,81,27,2
DANE,Town of BLOOMING GROVE Wards 1-7,830,644,171,15,0,47,16,2
DANE,Town of BLUE MOUNDS Wards 1-2,577,343,229,5,0,81,27,2
DANE,Town of BRISTOL Wards 1-5,2426,1220,1157,49,0,37,13,2
DANE,"Town of BURKE Wards 1-4,7",1475,883,564,27,1,46,16,2
DANE,Town of BURKE Wards 5-6,257,163,92,2,0,79,27,2
DANE,Town of CHRISTIANA Wards 1-2,652,331,309,11,1,38,13,2
DANE,Town of COTTAGE GROVE Wards 1-6,2233,1326,860,45,2,46,16,2
DANE,Town of CROSS PLAINS Wards 1-2,977,541,416,19,1,80,27,2
DANE,Town of DANE Ward 1,501,197,295,8,1,81,27,2
DANE,Town of DEERFIELD Wards 1-2,872,460,391,20,1,38,13,2
DANE,Town of DUNKIRK Wards 1-6,1112,644,431,36,1,43,15,2
DANE,Town of DUNN Wards 1-7,3069,1916,1086,62,5,43,15,2
DANE,Town of MAZOMANIE Wards 1-2,597,326,257,14,0,81,27,2
DANE,Town of MEDINA Wards 1-2,729,340,373,16,0,38,13,2
DANE,Town of MIDDLETON Wards 1-8,3748,2392,1325,27,4,80,27,2
DANE,Town of MONTROSE Wards 1-2,657,419,220,17,1,80,27,2
DANE,Town of OREGON Wards 1-4,1995,1257,696,40,2,80,27,2
DANE,Town of PERRY Ward 1,446,270,171,5,0,80,27,2
DANE,Town of PLEASANT SPRINGS Wards 1-4,1972,1108,825,38,1,43,15,2
DANE,Town of PRIMROSE Ward 1,446,281,147,18,0,80,27,2
DANE,Town of ROXBURY Wards 1-2,1036,532,475,29,0,81,27,2
DANE,Town of RUTLAND Wards 1-2,1164,715,426,23,0,43,15,2
DANE,Town of SPRINGDALE Wards 1-3,1258,728,507,22,1,80,27,2
DANE,Town of SPRINGFIELD Wards 1-4,1591,820,735,35,1,81,27,2
DANE,Town of SUN PRAIRIE Wards 1-3,1302,721,548,33,0,46,16,2
DANE,Town of VERMONT Ward 1,572,369,182,21,0,80,27,2
DANE,Town of VERONA Wards 1-3,1278,790,464,24,0,80,27,2
DANE,Town of VIENNA Wards 1-2,849,412,410,27,0,81,27,2
DANE,Town of WESTPORT Wards 1-5,2774,1689,1043,41,1,79,27,2
DANE,Town of YORK Ward 1,397,194,196,7,0,37,13,2
DANE,Village of BELLEVILLE Wards 1-2,1142,752,358,30,2,80,27,2
DANE,Village of BLACK EARTH Wards 1-2,804,501,283,19,1,81,27,2
DANE,Village of BLUE MOUNDS Ward 1,500,334,156,10,0,81,27,2
DANE,"Village of BROOKLYN Wards 1,3",499,327,157,15,0,43,15,2
DANE,Village of CAMBRIDGE Wards 2-3,910,580,306,22,2,38,13,2
DANE,"Village of COTTAGE GROVE Wards 1,2,3,4,5,6,7,8,9",3956,2608,1270,75,3,46,16,2
DANE,Village of CROSS PLAINS Wards 1-6,2197,1436,708,52,1,81,27,2
DANE,Village of DANE Ward 1,509,229,257,23,0,81,27,2
DANE,Village of DEERFIELD Wards 1-3,1223,737,455,31,0,38,13,2
DANE,Village of DEFOREST Wards 1-5,2437,1548,817,71,1,37,13,2
DANE,"Village of DEFOREST Wards 6-10,13",3009,1896,1059,54,0,37,13,2
DANE,Village of DEFOREST Ward 11,5,5,0,0,0,79,27,2
DANE,"Village of DEFOREST Wards 12,14",4,0,4,0,0,79,27,2
DANE,Village of DEFOREST Ward 15,0,0,0,0,0,81,27,2
DANE,Village of MAPLE BLUFF Wards 1-2,996,655,333,8,0,48,16,2
DANE,Village of MARSHALL Wards 1-5,1582,859,672,51,0,38,13,2
DANE,Village of MAZOMANIE Wards 1-3,899,567,300,30,2,81,27,2
DANE,"Village of MCFARLAND Wards 1,2,3,4,5,6,7,8,9,10",5168,3632,1452,81,3,47,16,2
DANE,Village of MOUNT HOREB Wards 1-5,2051,1378,642,28,3,80,27,2
DANE,Village of MOUNT HOREB Wards 6-10,2092,1418,629,43,2,80,27,2
DANE,"Village of OREGON Wards 1,5-6,11",1779,1301,432,46,0,43,15,2
DANE,"Village of OREGON Wards 2-4,12",1766,1219,503,44,0,43,15,2
DANE,"Village of OREGON Wards 7-10,13-14",2613,1711,842,59,1,43,15,2
DANE,Village of ROCKDALE Ward 1,99,64,32,3,0,38,13,2
DANE,Village of SHOREWOOD HILLS Wards 1-2,1431,1271,146,14,0,77,26,2
DANE,Village of WAUNAKEE Wards 1-5,4101,2503,1509,87,2,79,27,2
DANE,Village of WAUNAKEE Wards 6-12,4158,2519,1560,75,4,79,27,2
DANE,Village of Windsor Wards 1-5,2016,1058,921,37,0,37,13,2
DANE,Village of Windsor Wards 6-14,2600,1585,954,60,1,79,27,2
DANE,CITY OF EDGERTON Ward 7,58,23,34,1,0,43,15,2
DANE,City of FITCHBURG Wards 1-5,2712,2087,576,48,1,47,16,2
DANE,"City of FITCHBURG Wards 6-10,22",3575,2901,621,49,4,47,16,2
DANE,City of FITCHBURG Wards 11-13,2715,2290,399,26,0,47,16,2
DANE,City of FITCHBURG Ward 14,920,734,176,10,0,80,27,2
DANE,"City of FITCHBURG Wards 15-16,20-21",1561,1175,368,17,1,80,27,2
DANE,City of FITCHBURG Wards 17-19,2500,1907,564,28,1,47,16,2
DANE,City of FITCHBURG Ward 23,0,0,0,0,0,77,26,2
DANE,City of FITCHBURG Wards 24-25,359,312,36,11,0,47,16,2
DANE,City of MADISON Ward 1,962,721,232,9,0,47,16,2
DANE,City of MADISON Ward 2,661,483,163,15,0,47,16,2
DANE,City of MADISON Ward 3,947,758,178,11,0,47,16,2
DANE,City of MADISON Ward 4,1224,940,269,15,0,47,16,2
DANE,City of MADISON Ward 5,858,670,176,11,1,48,16,2
DANE,City of MADISON Ward 6,1492,1217,259,15,1,48,16,2
DANE,City of MADISON Ward 7,1630,1243,355,31,1,46,16,2
DANE,City of MADISON Ward 8,1656,1335,297,24,0,48,16,2
DANE,City of MADISON Ward 9,998,784,194,20,0,48,16,2
DANE,City of MADISON Ward 10,1296,1004,272,20,0,48,16,2
DANE,City of MADISON Ward 11,1515,1228,250,36,1,48,16,2
DANE,City of MADISON Ward 12,1083,920,149,13,1,48,16,2
DANE,City of MADISON Ward 13,439,381,50,8,0,48,16,2
DANE,City of MADISON Ward 14,1330,1101,211,18,0,47,16,2
DANE,City of MADISON Ward 15,1422,1260,147,15,0,48,16,2
DANE,City of MADISON Ward 16,798,705,84,8,1,48,16,2
DANE,City of MADISON Ward 17,1664,1451,189,24,0,48,16,2
DANE,City of MADISON Ward 18,1509,1420,75,14,0,48,16,2
DANE,City of MADISON Ward 19,2173,2080,72,18,3,48,16,2
DANE,City of MADISON Ward 20,1511,1220,248,40,3,48,16,2
DANE,City of MADISON Ward 21,461,382,74,4,1,48,16,2
DANE,City of MADISON Ward 22,1087,849,224,14,0,46,16,2
DANE,City of MADISON Ward 23,1091,824,250,16,1,46,16,2
DANE,City of MADISON Ward 24,750,641,98,11,0,48,16,2
DANE,City of MADISON Ward 25,1481,1181,284,16,0,48,16,2
DANE,City of MADISON Ward 26,251,219,28,3,1,48,16,2
DANE,City of MADISON Ward 27,429,370,50,9,0,48,16,2
DANE,City of MADISON Ward 28,1442,1305,109,28,0,76,26,2
DANE,City of MADISON Ward 29,1343,1273,52,17,1,76,26,2
DANE,City of MADISON Ward 30,879,809,53,16,1,76,26,2
DANE,City of MADISON Ward 31,822,712,96,13,1,48,16,2
DANE,City of MADISON Ward 32,1454,1263,173,16,2,48,16,2
DANE,City of MADISON Ward 33,780,657,111,11,1,48,16,2
DANE,City of MADISON Ward 34,1049,859,169,21,0,48,16,2
DANE,City of MADISON Ward 35,1255,960,284,10,1,48,16,2
DANE,City of MADISON Ward 36,724,632,77,14,1,48,16,2
DANE,City of MADISON Ward 37,1255,1049,181,25,0,48,16,2
DANE,City of MADISON Ward 38,811,684,106,18,3,48,16,2
DANE,City of MADISON Ward 39,999,838,149,11,1,79,27,2
DANE,City of MADISON Ward 40,2089,1997,70,20,2,76,26,2
DANE,City of MADISON Ward 41,1843,1733,87,21,2,76,26,2
DANE,City of MADISON Ward 42,1535,1468,58,7,2,76,26,2
DANE,City of MADISON Ward 43,1813,1653,137,22,1,76,26,2
DANE,City of MADISON Ward 44,1230,1163,51,14,2,76,26,2
DANE,City of MADISON Ward 45,330,307,18,3,2,76,26,2
DANE,City of MADISON Ward 46,1581,1439,125,15,2,76,26,2
DANE,City of MADISON Ward 47,1300,1065,222,10,3,76,26,2
DANE,City of MADISON Ward 48,1403,1073,315,11,4,76,26,2
DANE,City of MADISON Ward 49,940,720,209,8,3,76,26,2
DANE,City of MADISON Ward 50,747,604,137,5,1,76,26,2
DANE,City of MADISON Ward 51,746,654,84,7,1,76,26,2
DANE,City of MADISON Ward 52,1101,956,130,11,4,76,26,2
DANE,City of MADISON Ward 53,1184,1044,121,18,1,76,26,2
DANE,City of MADISON Ward 54,1338,1041,276,18,3,76,26,2
DANE,City of MADISON Ward 55,1314,1174,117,20,3,76,26,2
DANE,City of MADISON Ward 56,563,458,98,6,1,76,26,2
DANE,City of MADISON Ward 57,1361,1064,279,16,2,76,26,2
DANE,City of MADISON Ward 58,1264,979,263,18,4,76,26,2
DANE,City of MADISON Ward 59,1009,792,197,19,1,76,26,2
DANE,City of MADISON Ward 60,734,640,84,8,2,77,26,2
DANE,City of MADISON Ward 61,1104,907,184,11,2,77,26,2
DANE,City of MADISON Ward 62,337,302,31,4,0,77,26,2
DANE,City of MADISON Ward 63,1569,1307,239,21,2,77,26,2
DANE,City of MADISON Ward 64,825,755,66,4,0,77,26,2
DANE,City of MADISON Ward 65,1503,1377,113,12,1,77,26,2
DANE,City of MADISON Ward 66,1271,1146,108,15,2,77,26,2
DANE,City of MADISON Ward 67,1229,1138,83,8,0,77,26,2
DANE,City of MADISON Ward 68,735,653,70,10,2,76,26,2
DANE,City of MADISON Ward 69,1051,855,174,18,4,77,26,2
DANE,City of MADISON Ward 70,1611,1430,168,13,0,77,26,2
DANE,City of MADISON Ward 71,1487,1383,96,8,0,77,26,2
DANE,City of MADISON Ward 72,939,834,92,12,1,77,26,2
DANE,City of MADISON Ward 73,1611,1472,118,20,1,77,26,2
DANE,City of MADISON Ward 74,1010,825,165,20,0,77,26,2
DANE,City of MADISON Ward 75,1206,1019,168,19,0,77,26,2
DANE,City of MADISON Ward 76,446,399,40,7,0,77,26,2
DANE,City of MADISON Ward 77,477,420,46,10,1,77,26,2
DANE,City of MADISON Ward 78,337,294,37,6,0,77,26,2
DANE,City of MADISON Ward 79,886,769,107,10,0,77,26,2
DANE,City of MADISON Ward 80,2225,1956,240,26,3,77,26,2
DANE,City of MADISON Ward 81,540,489,42,9,0,78,26,2
DANE,City of MADISON Ward 82,1407,1135,244,27,1,78,26,2
DANE,City of MADISON Ward 83,981,811,160,10,0,78,26,2
DANE,City of MADISON Ward 84,754,625,116,13,0,78,26,2
DANE,City of MADISON Ward 85,1727,1570,139,18,0,77,26,2
DANE,City of MADISON Ward 86,1169,1042,112,15,0,77,26,2
DANE,City of MADISON Ward 87,1316,1176,130,9,1,77,26,2
DANE,City of MADISON Ward 88,1430,1281,133,15,1,77,26,2
DANE,City of MADISON Ward 89,1459,1248,196,15,0,77,26,2
DANE,City of MADISON Ward 90,939,829,99,11,0,78,26,2
DANE,City of MADISON Ward 91,1877,1655,205,17,0,79,27,2
DANE,City of MADISON Ward 92,1235,1012,219,4,0,79,27,2
DANE,City of MADISON Ward 93,689,563,123,2,1,79,27,2
DANE,City of MADISON Ward 94,1788,1515,254,18,1,78,26,2
DANE,City of MADISON Ward 95,535,452,74,9,0,78,26,2
DANE,City of MADISON Ward 96,1698,1302,365,30,1,79,27,2
DANE,City of MADISON Ward 97,1181,974,188,18,1,78,26,2
DANE,City of MADISON Ward 98,1859,1509,312,38,0,78,26,2
DANE,City of MADISON Ward 99,642,545,86,10,1,78,26,2
DANE,City of MADISON Ward 100,328,278,42,7,1,78,26,2
DANE,City of MADISON Ward 101,969,768,183,17,1,78,26,2
DANE,City of MADISON Ward 102,1005,807,182,16,0,78,26,2
DANE,City of MADISON Ward 103,1675,1326,319,30,0,78,26,2
DANE,City of MADISON Ward 104,1751,1386,333,32,0,78,26,2
DANE,City of MADISON Ward 105,1281,1032,226,19,4,78,26,2
DANE,City of MADISON Ward 106,1509,1209,277,21,2,78,26,2
DANE,City of MADISON Ward 107,1657,1356,272,24,5,78,26,2
DANE,City of MADISON Ward 108,445,383,49,13,0,78,26,2
DANE,City of MADISON Ward 109,845,602,235,8,0,78,26,2
DANE,City of MADISON Ward 110,1203,980,201,22,0,78,26,2
DANE,City of MADISON Ward 111,680,538,132,10,0,78,26,2
DANE,City of MADISON Ward 112,476,345,124,6,1,78,26,2
DANE,City of MADISON Ward 113,2197,1480,691,24,2,78,26,2
DANE,City of MADISON Ward 114,2147,1670,453,22,2,78,26,2
DANE,City of MADISON Ward 115,1552,1332,196,22,2,79,27,2
DANE,City of MADISON Ward 116,1568,1282,265,20,1,78,26,2
DANE,City of MADISON Ward 117,1401,1069,318,14,0,78,26,2
DANE,City of MADISON Ward 118,783,582,194,7,0,79,27,2
DANE,City of MADISON Ward 119,1527,1079,428,19,1,79,27,2
DANE,City of MADISON Ward 120,2,0,2,0,0,80,27,2
DANE,City of MADISON Ward 121,5,5,0,0,0,47,16,2
DANE,City of MADISON Ward 122,6,4,2,0,0,47,16,2
DANE,City of MADISON Ward 123,46,37,9,0,0,46,16,2
DANE,City of MADISON Ward 124,90,76,12,2,0,46,16,2
DANE,City of MADISON Ward 125,0,0,0,0,0,79,27,2
DANE,City of MADISON Ward 126,0,0,0,0,0,77,26,2
DANE,City of MADISON Ward 127,157,141,14,2,0,76,26,2
DANE,City of MADISON Ward 128,315,283,27,5,0,76,26,2
DANE,City of MADISON Ward 129,1,1,0,0,0,79,27,2
DANE,City of MADISON Ward 130,323,295,23,5,0,47,16,2
DANE,City of MADISON Ward 131,0,0,0,0,0,79,27,2
DANE,City of MADISON Ward 132,110,97,11,2,0,47,16,2
DANE,City of MADISON Ward 133,222,186,31,5,0,47,16,2
DANE,City of MADISON Ward 134,81,67,12,2,0,76,26,2
DANE,City of MADISON Ward 135,624,573,48,3,0,78,26,2
DANE,City of MADISON Ward 136,2,0,2,0,0,80,27,2
DANE,City of MADISON Ward 137,0,0,0,0,0,80,27,2
DANE,City of MADISON Ward 138,137,122,15,0,0,80,27,2
DANE,City of MADISON Ward 139,65,56,8,1,0,80,27,2
DANE,City of MADISON Ward 140,202,138,59,5,0,78,26,2
DANE,City of MADISON Ward 141,1,1,0,0,0,80,27,2
DANE,City of MADISON Ward 142,0,0,0,0,0,80,27,2
DANE,City of MADISON Ward 143,0,0,0,0,0,46,16,2
DANE,City of MADISON Ward 144,3,3,0,0,0,47,16,2
DANE,City of MADISON Ward 145,143,118,20,5,0,47,16,2
DANE,City of MADISON Ward 146,136,112,20,4,0,47,16,2
DANE,City of MADISON Ward 147,323,291,22,10,0,47,16,2
DANE,City of MADISON Ward 148,0,0,0,0,0,47,16,2
DANE,City of MADISON Ward 149,0,0,0,0,0,47,16,2
DANE,City of MADISON Ward 150,173,144,26,3,0,47,16,2
DANE,City of MADISON Ward 151,2,2,0,0,0,47,16,2
DANE,City of MADISON Ward 152,0,0,0,0,0,47,16,2
DANE,City of MADISON Ward 153,245,218,16,11,0,47,16,2
DANE,City of MADISON Ward 154,0,0,0,0,0,47,16,2
DANE,City of MIDDLETON Wards 1-4,3180,2514,632,33,1,79,27,2
DANE,City of MIDDLETON Wards 5-8,2546,2100,393,50,3,79,27,2
DANE,"City of MIDDLETON Wards 9-13,19",2958,2363,536,58,1,80,27,2
DANE,"City of MIDDLETON Wards 14,15,16,18,17",2963,2242,680,41,0,79,27,2
DANE,"City of MIDDLETON Wards 20,23",0,0,0,0,0,80,27,2
DANE,City of MIDDLETON Ward 21,136,115,17,3,1,80,27,2
DANE,City of MIDDLETON Ward 22,98,81,17,0,0,79,27,2
DANE,City of MONONA Wards 1-5,2726,2192,488,43,3,47,16,2
DANE,City of MONONA Wards 6-10,2526,2052,428,46,0,47,16,2
DANE,City of STOUGHTON Wards 1-2,1707,1167,511,28,1,43,15,2
DANE,"City of STOUGHTON Wards 3,4",1565,1105,419,40,1,43,15,2
DANE,City of STOUGHTON Wards 5-6,1734,1267,424,40,3,43,15,2
DANE,"City of STOUGHTON Wards 7,8",1730,1186,508,34,2,43,15,2
DANE,City of SUN PRAIRIE Ward 1,1034,706,308,20,0,46,16,2
DANE,City of SUN PRAIRIE Ward 2,689,495,180,14,0,46,16,2
DANE,City of SUN PRAIRIE Ward 3,531,387,137,7,0,46,16,2
DANE,City of SUN PRAIRIE Ward 4,526,382,134,10,0,46,16,2
DANE,City of SUN PRAIRIE Ward 5,508,376,115,17,0,46,16,2
DANE,City of SUN PRAIRIE Ward 6,539,350,173,14,2,46,16,2
DANE,City of SUN PRAIRIE Ward 7,335,245,83,7,0,46,16,2
DANE,City of SUN PRAIRIE Ward 8,717,488,207,22,0,46,16,2
DANE,City of SUN PRAIRIE Ward 9,965,621,319,25,0,46,16,2
DANE,City of SUN PRAIRIE Ward 10,189,131,52,6,0,46,16,2
DANE,City of SUN PRAIRIE Ward 11,590,409,164,16,1,46,16,2
DANE,City of SUN PRAIRIE Ward 12,957,557,387,13,0,46,16,2
DANE,City of SUN PRAIRIE Ward 13,894,578,296,20,0,46,16,2
DANE,City of SUN PRAIRIE Ward 14,162,132,28,1,1,46,16,2
DANE,City of SUN PRAIRIE Ward 15,397,299,90,8,0,46,16,2
DANE,City of SUN PRAIRIE Ward 16,690,488,185,17,0,46,16,2
DANE,City of SUN PRAIRIE Ward 17,448,321,118,9,0,46,16,2
DANE,City of SUN PRAIRIE Ward 18,455,327,115,13,0,46,16,2
DANE,City of SUN PRAIRIE Ward 19,688,507,177,4,0,46,16,2
DANE,City of SUN PRAIRIE Ward 20,606,445,149,11,1,46,16,2
DANE,City of SUN PRAIRIE Ward 21,648,493,134,21,0,46,16,2
DANE,City of SUN PRAIRIE Ward 22,818,559,239,18,2,46,16,2
DANE,City of SUN PRAIRIE Ward 23,901,627,252,22,0,46,16,2
DANE,City of SUN PRAIRIE Ward 24,274,228,42,4,0,46,16,2
DANE,City of SUN PRAIRIE Ward 25,757,519,220,16,2,46,16,2
DANE,City of SUN PRAIRIE Ward 26,893,584,299,10,0,46,16,2
DANE,City of SUN PRAIRIE Ward 27,531,356,164,11,0,46,16,2
DANE,City of SUN PRAIRIE Ward 28,0,0,0,0,0,37,13,2
DANE,City of SUN PRAIRIE Ward 29,0,0,0,0,0,37,13,2
DANE,City of SUN PRAIRIE Ward 30,0,0,0,0,0,37,13,2
DANE,"City of VERONA Wards 1-6,13",3592,2543,984,61,4,80,27,2
DANE,City of VERONA Wards 7-12,4063,2986,1011,65,1,80,27,2
DODGE,Town of ASHIPPUN Wards 1-4,1536,325,1179,32,0,37,13,5
DODGE,"Town of BEAVER DAM Wards 1-2,7-12",598,240,347,11,0,39,13,6
DODGE,Town of BEAVER DAM Wards 3-6,1376,550,799,27,0,39,13,5
DODGE,Town of BURNETT Wards 1-2,438,109,320,9,0,39,13,6
DODGE,Town of CALAMUS Wards 1-2,485,171,306,8,0,39,13,5
DODGE,Town of CHESTER Wards 1-2,306,75,222,9,0,42,14,6
DODGE,Town of CLYMAN Ward 1,405,82,317,6,0,37,13,5
DODGE,Town of ELBA Wards 1-2,533,194,325,14,0,37,13,5
DODGE,Town of EMMET Wards 1-2,718,141,552,25,0,37,13,5
DODGE,Town of FOX LAKE Wards 1-4,679,179,491,9,0,42,14,6
DODGE,Town of HERMAN Wards 1-2,692,102,571,19,0,39,13,5
DODGE,Town of HUBBARD Wards 1-2,970,292,655,23,0,39,13,5
DODGE,Town of HUSTISFORD Wards 1-2,781,147,617,17,0,39,13,5
DODGE,Town of LEBANON Wards 1-3,821,174,630,17,0,37,13,5
DODGE,Town of LEROY Wards 1-2,513,93,413,7,0,39,13,6
DODGE,Town of LOMIRA Wards 1-2,615,98,506,11,0,39,13,6
DODGE,Town of LOMIRA Ward 3,3,1,2,0,0,39,13,5
DODGE,Town of LOWELL Ward 1,235,62,164,9,0,39,13,5
DODGE,Town of LOWELL Wards 2-4,278,70,203,5,0,37,13,5
DODGE,Town of OAK GROVE Wards 1-2,521,145,364,12,0,39,13,5
DODGE,Town of PORTLAND Wards 1-2,546,182,348,16,0,37,13,5
DODGE,Town of RUBICON Wards 1-3,1282,211,1036,35,0,39,13,5
DODGE,Town of SHIELDS Ward 1,302,69,222,11,0,37,13,5
DODGE,"Town of THERESA Wards 1,4",221,30,190,1,0,39,13,6
DODGE,Town of THERESA Wards 2-3,368,68,296,4,0,39,13,5
DODGE,Town of TRENTON Wards 1-3,650,156,477,17,0,42,14,6
DODGE,Town of WESTFORD Wards 1-3,665,242,403,20,0,39,13,6
DODGE,Town of WESTFORD Ward 4,10,1,9,0,0,39,13,5
