county,rep_unit,total,lafollete,loudenbeck,harmon,mcfarland,SCATTERING
MONROE,Town of LA GRANGE Wards 3-4,58,15,43,0,0,0
MONROE,Town of LEON Wards 1-2,530,155,365,5,5,0
MONROE,Town of LINCOLN Ward 1,385,91,284,6,4,0
MONROE,Town of LITTLE FALLS Wards 1-2,662,227,406,19,9,1
MONROE,Town of NEW LYME Ward 1,99,27,67,4,1,0
MONROE,Town of OAKDALE Ward 1,358,94,255,6,3,0
MONROE,Town of PORTLAND Ward 1,408,147,251,6,4,0
MONROE,Town of RIDGEVILLE Ward 1,221,88,129,4,0,0
MONROE,Town of SCOTT Ward 1,36,8,26,0,2,0
MONROE,Town of SHELDON Wards 1-2,215,51,159,4,1,0
MONROE,"Town of SPARTA Wards 1,2,3,4,5",1395,543,800,29,23,0
MONROE,Town of TOMAH Wards 1-3,700,227,453,10,10,0
MONROE,Town of WELLINGTON Ward 1,236,105,126,3,2,0
MONROE,Town of WELLS Ward 1,267,77,183,3,4,0
MONROE,Town of WILTON Ward 1,219,67,149,2,1,0
MONROE,"Village of CASHTON Wards 1,2",394,146,238,4,5,1
MONROE,Village of KENDALL Ward 1,160,66,90,4,0,0
MONROE,Village of MELVINA Ward 1,37,9,28,0,0,0
MONROE,Village of NORWALK Ward 1,164,63,95,3,3,0
MONROE,Village of OAKDALE Ward 1,115,37,74,2,2,0
MONROE,VILLAGE OF ONTARIO Ward 2,0,0,0,0,0,0
MONROE,VILLAGE OF ROCKLAND Ward 2,0,0,0,0,0,0
MONROE,Village of WARRENS Ward 1,181,63,107,8,3,0
MONROE,Village of WILTON Ward 1,191,93,92,3,3,0
MONROE,Village of WYEVILLE Ward 1,57,21,30,3,3,0
MONROE,City of SPARTA Wards 1-5,1830,835,929,40,26,0
MONROE,City of SPARTA Wards 6-13,1466,704,699,26,37,0
MONROE,"City of TOMAH Wards 1-5,6-16,20",3002,1252,1620,85,43,2
MONROE,"City of TOMAH Wards 17-19,21",17,10,7,0,0,0
OCONTO,Town of ABRAMS Wards 1-3,1121,317,749,40,15,0
OCONTO,Town of BAGLEY Ward 1,169,25,138,3,3,0
OCONTO,"Town of BRAZEAU Wards 1,2",818,199,590,14,15,0
OCONTO,Town of BREED Ward 1,358,84,257,9,8,0
OCONTO,Town of CHASE Wards 1-5,1583,412,1122,26,23,0
OCONTO,Town of DOTY Ward 1,215,72,139,3,1,0
OCONTO,Town of GILLETT Wards 1-2,545,109,416,12,8,0
OCONTO,Town of HOW Ward 1,280,68,205,6,1,0
OCONTO,Town of LAKEWOOD Ward 1,540,166,358,9,6,1
OCONTO,Town of LENA Ward 1,343,81,244,14,4,0
OCONTO,Town of LITTLE RIVER Wards 1-2,515,132,364,13,6,0
OCONTO,Town of LITTLE SUAMICO Wards 1-9,2863,772,1989,73,28,1
OCONTO,Town of MAPLE VALLEY Ward 1,335,69,253,9,2,2
OCONTO,Town of MORGAN Wards 1-2,549,129,400,11,9,0
OCONTO,Town of MOUNTAIN Ward 1,512,196,306,6,4,0
OCONTO,"Town of OCONTO Wards 1,2",683,191,470,14,8,0
OCONTO,Town of OCONTO FALLS Wards 1-2,659,189,453,8,8,1
OCONTO,Town of PENSAUKEE Wards 1-2,745,217,516,8,4,0
OCONTO,Town of RIVERVIEW Wards 1-2,505,186,310,8,1,0
OCONTO,Town of SPRUCE Ward 1,440,116,313,9,2,0
OCONTO,Town of STILES Wards 1-2,779,206,532,27,14,0
OCONTO,Town of TOWNSEND Wards 1-2,711,236,450,15,10,0
OCONTO,Town of UNDERHILL Ward 1,397,112,261,13,11,0
OCONTO,Village of LENA Ward 1,226,77,139,3,7,0
OCONTO,VILLAGE OF PULASKI Ward 5,0,0,0,0,0,0
OCONTO,Village of SURING Ward 1,174,44,126,1,3,0
OCONTO,City of GILLETT Wards 1-3,477,164,296,13,4,0
OCONTO,City of OCONTO Wards 1-7,1675,634,976,42,23,0
OCONTO,City of OCONTO FALLS Wards 1-5,1148,408,687,37,16,0
ONEIDA,Town of CASSIAN Wards 1-2,678,242,407,16,13,0
ONEIDA,Town of CRESCENT Wards 1-3,1169,493,643,21,12,0
ONEIDA,Town of ENTERPRISE Ward 1,214,66,146,1,1,0
ONEIDA,Town of HAZELHURST Wards 1-2,810,317,460,19,13,1
ONEIDA,Town of LAKE TOMAHAWK Wards 1-2,650,229,406,12,3,0
ONEIDA,Town of LITTLE RICE Ward 1,211,67,143,0,1,0
ONEIDA,Town of LYNNE Ward 1,83,21,56,2,4,0
ONEIDA,Town of MINOCQUA Wards 1-7,3025,1117,1841,34,33,0
ONEIDA,Town of MONICO Ward 1,148,34,109,4,1,0
ONEIDA,Town of NEWBOLD Ward 1,212,84,123,4,1,0
ONEIDA,Town of NEWBOLD Wards 2-4,1439,619,773,30,16,1
ONEIDA,Town of NOKOMIS Wards 1-2,859,333,499,15,12,0
ONEIDA,Town of PELICAN Wards 1-4,1444,621,754,35,34,0
ONEIDA,Town of PIEHL Ward 1,36,12,23,1,0,0
ONEIDA,Town of PINE LAKE Wards 1-4,1414,625,740,27,21,1
ONEIDA,Town of SCHOEPKE Ward 1,258,97,156,2,3,0
ONEIDA,Town of STELLA Wards 1-2,333,151,173,1,7,1
ONEIDA,Town of SUGAR CAMP Wards 1-2,1101,364,703,23,11,0
ONEIDA,"Town of THREE LAKES Wards 1,2,3",1483,496,932,32,22,1
ONEIDA,Town of WOODBORO Ward 1,500,195,290,10,5,0
ONEIDA,Town of WOODRUFF Wards 1-3,1150,466,643,24,17,0
ONEIDA,City of RHINELANDER Wards 1-3,309,145,151,8,5,0
ONEIDA,City of RHINELANDER Wards 4-5,343,177,152,7,7,0
ONEIDA,"City of RHINELANDER Wards 6,11",301,156,121,12,12,0
ONEIDA,City of RHINELANDER Wards 7-8,418,212,185,11,10,0
ONEIDA,"City of RHINELANDER Wards 9,12",415,247,140,16,12,0
ONEIDA,"City of RHINELANDER Wards 10,13",348,176,147,14,10,1
ONEIDA,"City of RHINELANDER Wards 14,16",370,187,160,14,9,0
ONEIDA,"City of RHINELANDER Wards 15,17",342,190,139,10,3,0
OUTAGAMIE,Town of BLACK CREEK Wards 1-2,672,152,491,16,13,0
OUTAGAMIE,Town of BOVINA Wards 1-2,564,127,418,10,9,0
OUTAGAMIE,Town of BUCHANAN Wards 1-9,3432,1379,1939,67,47,0
OUTAGAMIE,"Town of CENTER Wards 1,2,3,4,5",2118,586,1471,36,25,0
OUTAGAMIE,Town of CICERO Wards 1-2,519,161,344,9,5,0
OUTAGAMIE,Town of DALE Wards 1-4,1535,393,1087,35,20,0
OUTAGAMIE,Town of DEER CREEK Ward 1,270,57,202,8,3,0
OUTAGAMIE,Town of ELLINGTON Wards 1-5,1680,396,1231,31,22,0
OUTAGAMIE,Town of FREEDOM Wards 1-8,2877,809,1970,54,44,0
OUTAGAMIE,Town of GRAND CHUTE Wards 1-5,3491,1469,1888,92,42,0
OUTAGAMIE,Town of GRAND CHUTE Wards 6-8,1443,708,667,35,33,0
OUTAGAMIE,"Town of GRAND CHUTE Wards 9-13,18",3059,1464,1482,59,54,0
OUTAGAMIE,Town of GRAND CHUTE Wards 14-17,2642,1184,1364,58,36,0
OUTAGAMIE,Town of HORTONIA Wards 1-2,571,157,399,11,4,0
OUTAGAMIE,Town of KAUKAUNA Wards 1-3,739,180,544,8,7,0
OUTAGAMIE,Town of LIBERTY Ward 1,430,99,318,9,4,0
OUTAGAMIE,Town of MAINE Ward 1,397,109,276,8,4,0
OUTAGAMIE,Town of MAPLE CREEK Ward 1,269,53,207,6,3,0
OUTAGAMIE,Town of ONEIDA Wards 1-6,1640,697,893,20,30,0
OUTAGAMIE,Town of OSBORN Wards 1-2,681,186,475,17,3,0
OUTAGAMIE,Town of SEYMOUR Ward 1,354,74,266,5,9,0
OUTAGAMIE,Town of SEYMOUR Ward 2,227,57,164,4,2,0
OUTAGAMIE,Town of VANDENBROEK Wards 1-3,882,226,627,18,11,0
OUTAGAMIE,Village of BEAR CREEK Ward 1,108,34,66,4,4,0
OUTAGAMIE,Village of BLACK CREEK Wards 1-2,558,178,351,13,16,0
OUTAGAMIE,"Village of COMBINED LOCKS Wards 1,2,3,4,5",1855,776,1008,44,27,0
OUTAGAMIE,VILLAGE OF Fox Crossing Ward 17,0,0,0,0,0,0
OUTAGAMIE,Village of GREENVILLE Wards 1-10,6434,2184,4049,117,84,0
OUTAGAMIE,VILLAGE OF HARRISON Wards 1-2,0,0,0,0,0,0
OUTAGAMIE,Village of HORTONVILLE Wards 1-4,1414,473,871,40,30,0
OUTAGAMIE,VILLAGE OF HOWARD Ward 20,0,0,0,0,0,0
OUTAGAMIE,Village of KIMBERLY Wards 1-9,3265,1536,1593,86,50,0
OUTAGAMIE,Village of LITTLE CHUTE Wards 1-3,1063,547,469,29,18,0
OUTAGAMIE,Village of LITTLE CHUTE Wards 4-5,1147,442,659,28,18,0
OUTAGAMIE,"Village of LITTLE CHUTE Wards 6,8",785,337,421,19,8,0
OUTAGAMIE,Village of LITTLE CHUTE Ward 7,806,343,421,26,16,0
OUTAGAMIE,Village of LITTLE CHUTE Wards 9-10,1003,401,574,16,12,0
OUTAGAMIE,Village of NICHOLS Ward 1,88,15,65,4,4,0
OUTAGAMIE,Village of SHIOCTON Ward 1,331,88,231,8,4,0
OUTAGAMIE,VILLAGE OF WRIGHTSTOWN Ward 4,179,59,115,2,3,0
OUTAGAMIE,City of APPLETON Ward 1,863,572,244,25,22,0
OUTAGAMIE,City of APPLETON Ward 2,966,558,352,34,22,0
OUTAGAMIE,City of APPLETON Ward 3,373,191,163,10,9,0
OUTAGAMIE,City of APPLETON Ward 4,737,362,347,13,15,0
OUTAGAMIE,City of APPLETON Ward 5,747,518,202,18,9,0
OUTAGAMIE,City of APPLETON Ward 6,156,79,72,3,2,0
OUTAGAMIE,City of APPLETON Ward 7,729,394,307,14,14,0
OUTAGAMIE,City of APPLETON Ward 8,681,367,285,16,13,0
OUTAGAMIE,City of APPLETON Ward 9,657,342,285,21,9,0
OUTAGAMIE,City of APPLETON Ward 10,750,398,314,14,24,0
OUTAGAMIE,City of APPLETON Ward 11,619,320,269,17,13,0
OUTAGAMIE,City of APPLETON Ward 12,819,589,193,18,19,0
OUTAGAMIE,City of APPLETON Ward 16,484,255,211,9,9,0
OUTAGAMIE,City of APPLETON Ward 17,720,368,327,16,9,0
OUTAGAMIE,City of APPLETON Ward 18,372,165,194,10,3,0
OUTAGAMIE,City of APPLETON Ward 19,372,185,167,10,10,0
OUTAGAMIE,City of APPLETON Ward 20,1000,470,499,15,16,0
OUTAGAMIE,City of APPLETON Ward 21,518,227,270,14,7,0
OUTAGAMIE,City of APPLETON Ward 22,1289,614,640,27,8,0
OUTAGAMIE,City of APPLETON Ward 23,355,166,169,9,11,0
OUTAGAMIE,City of APPLETON Ward 24,612,351,233,16,12,0
OUTAGAMIE,City of APPLETON Ward 26,1119,634,436,32,17,0
OUTAGAMIE,City of APPLETON Ward 27,977,602,320,38,17,0
OUTAGAMIE,City of APPLETON Ward 28,583,341,208,25,9,0
OUTAGAMIE,City of APPLETON Ward 29,954,566,330,35,23,0
OUTAGAMIE,City of APPLETON Ward 30,331,184,123,12,12,0
OUTAGAMIE,City of APPLETON Ward 31,520,431,55,7,27,0
OUTAGAMIE,City of APPLETON Ward 32,744,425,278,22,19,0
OUTAGAMIE,City of APPLETON Ward 35,901,471,393,17,20,0
OUTAGAMIE,City of APPLETON Ward 36,630,305,288,23,14,0
OUTAGAMIE,City of APPLETON Ward 37,270,159,98,6,7,0
OUTAGAMIE,City of APPLETON Ward 38,277,92,178,4,3,0
OUTAGAMIE,City of APPLETON Ward 39,673,310,348,8,7,0
OUTAGAMIE,City of APPLETON Ward 40,511,206,294,8,3,0
OUTAGAMIE,City of APPLETON Ward 41,1171,574,564,22,11,0
OUTAGAMIE,City of APPLETON Ward 42,1316,745,517,35,19,0
OUTAGAMIE,City of APPLETON Ward 43,1067,553,468,28,18,0
OUTAGAMIE,City of APPLETON Ward 48,3,0,3,0,0,0
OUTAGAMIE,City of APPLETON Ward 49,405,242,137,16,10,0
OUTAGAMIE,City of APPLETON Ward 50,303,153,139,7,4,0
OUTAGAMIE,City of APPLETON Ward 51,0,0,0,0,0,0
OUTAGAMIE,City of APPLETON Ward 52,70,30,35,3,2,0
OUTAGAMIE,City of APPLETON Ward 53,11,4,6,1,0,0
OUTAGAMIE,City of KAUKAUNA Wards 1-5,3203,1444,1622,80,57,0
OUTAGAMIE,City of KAUKAUNA Wards 6-11,3512,1633,1748,77,54,0
OUTAGAMIE,City of KAUKAUNA Wards 13-15,10,7,2,0,1,0
OUTAGAMIE,City of KAUKAUNA Ward 16,0,0,0,0,0,0
OUTAGAMIE,CITY OF NEW LONDON Wards 10-11,579,190,367,17,5,0
OUTAGAMIE,CITY OF NEW LONDON Ward 12,0,0,0,0,0,0
OUTAGAMIE,City of SEYMOUR Wards 1-6,1498,527,900,41,30,0
OZAUKEE,Town of BELGIUM Wards 1-3,851,250,575,18,8,0
OZAUKEE,Town of CEDARBURG Wards 1-2,817,256,541,14,6,0
OZAUKEE,Town of CEDARBURG Wards 3-4,740,260,452,21,7,0
OZAUKEE,"Town of CEDARBURG Wards 5-6,10",1188,380,775,21,12,0
OZAUKEE,Town of CEDARBURG Wards 7-9,1161,394,733,27,7,0
OZAUKEE,Town of FREDONIA Wards 1-4,1193,236,919,26,11,1
OZAUKEE,"Town of GRAFTON Wards 1-2,5",1394,460,888,33,12,1
OZAUKEE,"Town of GRAFTON Wards 3-4,6",1337,476,805,36,19,1
OZAUKEE,Town of PORT WASHINGTON Wards 1-2,927,296,609,13,8,1
OZAUKEE,Town of SAUKVILLE Wards 1-3,1090,266,797,15,12,0
OZAUKEE,VILLAGE OF BAYSIDE Ward 6,71,43,26,1,1,0
OZAUKEE,Village of BELGIUM Wards 1-3,1196,331,822,27,16,0
OZAUKEE,Village of FREDONIA Wards 1-3,1099,269,777,33,19,1
OZAUKEE,Village of GRAFTON Wards 1-2,1056,405,617,21,11,2
OZAUKEE,Village of GRAFTON Wards 3-4,874,366,477,17,14,0
OZAUKEE,Village of GRAFTON Wards 5-6,997,437,525,25,9,1
OZAUKEE,Village of GRAFTON Wards 7-8,874,349,507,10,8,0
OZAUKEE,Village of GRAFTON Wards 9-10,1029,443,564,12,10,0
OZAUKEE,Village of GRAFTON Wards 11-12,788,321,452,11,4,0
OZAUKEE,Village of GRAFTON Wards 13-14,1007,438,549,15,4,1
OZAUKEE,Village of GRAFTON Ward 15,0,0,0,0,0,0
OZAUKEE,VILLAGE OF NEWBURG Ward 3,36,7,27,2,0,0
OZAUKEE,"Village of SAUKVILLE Wards 1,6-7",1054,361,657,21,14,1
OZAUKEE,Village of SAUKVILLE Wards 2-5,902,322,543,22,14,1
OZAUKEE,Village of THIENSVILLE Wards 1-2,1108,513,559,23,12,1
OZAUKEE,Village of THIENSVILLE Wards 3-4,789,380,376,20,13,0
OZAUKEE,City of CEDARBURG Ward 1,1261,566,659,24,12,0
OZAUKEE,City of CEDARBURG Ward 2,930,390,506,25,9,0
OZAUKEE,City of CEDARBURG Ward 3,924,466,424,20,14,0
OZAUKEE,City of CEDARBURG Ward 4,906,420,452,24,10,0
OZAUKEE,City of CEDARBURG Ward 5,991,484,467,20,17,3
OZAUKEE,City of CEDARBURG Ward 6,1063,489,540,21,13,0
OZAUKEE,City of CEDARBURG Ward 7,1057,456,577,11,11,2
OZAUKEE,City of MEQUON Wards 1-3,1598,534,1016,31,16,1
OZAUKEE,City of MEQUON Ward 2A,278,116,154,5,3,0
OZAUKEE,City of MEQUON Ward 4,921,487,413,18,3,0
OZAUKEE,City of MEQUON Ward 5,1206,581,587,25,11,2
OZAUKEE,City of MEQUON Ward 6,654,270,368,9,6,1
OZAUKEE,"City of MEQUON Wards 7,8",1251,554,674,17,5,1
OZAUKEE,"City of MEQUON Wards 9,11",1436,708,687,20,21,0
OZAUKEE,"City of MEQUON Wards 10,11A",478,225,228,17,8,0
OZAUKEE,City of MEQUON Ward 12,450,196,249,5,0,0
OZAUKEE,City of MEQUON Ward 13,740,363,352,17,8,0
OZAUKEE,City of MEQUON Wards 14-16,1825,880,896,28,20,1
OZAUKEE,City of MEQUON Wards 17-18,1961,961,954,35,11,0
OZAUKEE,City of MEQUON Wards 19-20,2011,979,983,35,14,0
OZAUKEE,City of PORT WASHINGTON Ward 1,927,396,500,19,12,0
OZAUKEE,City of PORT WASHINGTON Ward 2,911,404,462,23,22,0
OZAUKEE,City of PORT WASHINGTON Ward 3,884,439,402,28,15,0
OZAUKEE,City of PORT WASHINGTON Ward 4,950,434,477,25,13,1
OZAUKEE,City of PORT WASHINGTON Ward 5,912,412,478,13,8,1
OZAUKEE,City of PORT WASHINGTON Ward 6,741,352,348,30,10,1
OZAUKEE,City of PORT WASHINGTON Ward 7,951,454,457,30,10,0
OZAUKEE,City of PORT WASHINGTON Ward 8,0,0,0,0,0,0
PEPIN,Town of ALBANY Wards 1-2,270,93,169,5,3,0
PEPIN,Town of DURAND Wards 1-2,325,85,230,5,5,0
PEPIN,Town of FRANKFORT Wards 1-2,145,55,84,3,3,0
PEPIN,Town of LIMA Wards 1-2,266,79,184,2,1,0
PEPIN,Town of PEPIN Wards 1-2,369,154,206,5,4,0
PEPIN,Town of STOCKHOLM Ward 1,132,70,60,2,0,0
PEPIN,Town of WATERVILLE Wards 1-2,372,90,267,10,5,0
PEPIN,Town of WAUBEEK Wards 1-2,229,76,144,7,2,0
PEPIN,Village of PEPIN Wards 1-2,346,166,165,12,3,0
PEPIN,Village of STOCKHOLM Ward 1,68,39,27,1,1,0
PEPIN,City of DURAND Wards 1-3,761,276,449,24,12,0
PIERCE,Town of CLIFTON Wards 1-4,1298,531,711,29,27,0
PIERCE,Town of DIAMOND BLUFF Ward 1,236,78,144,5,9,0
PIERCE,Town of ELLSWORTH Wards 1-2,570,192,353,11,14,0
PIERCE,Town of EL PASO Ward 1,324,113,200,5,6,0
PIERCE,Town of GILMAN Ward 1,506,200,276,16,14,0
PIERCE,Town of HARTLAND Ward 1,413,103,296,9,5,0
PIERCE,Town of ISABELLE Ward 1,145,42,96,5,2,0
PIERCE,Town of MAIDEN ROCK Ward 1,315,102,200,5,8,0
PIERCE,Town of MARTELL Wards 1-2,609,240,346,10,13,0
PIERCE,Town of OAK GROVE Wards 1-3,1161,355,762,27,17,0
PIERCE,Town of RIVER FALLS Wards 1-5,1273,584,656,22,11,0
PIERCE,Town of ROCK ELM Ward 1,216,73,131,6,6,0
PIERCE,Town of SALEM Ward 1,227,71,147,7,1,1
PIERCE,Town of SPRING LAKE Wards 1-2,303,91,200,7,5,0
PIERCE,Town of TRENTON Wards 1-2,796,279,483,18,16,0
PIERCE,Town of TRIMBELLE Wards 1-2,771,228,513,15,15,0
PIERCE,Town of UNION Ward 1,293,69,213,9,2,0
PIERCE,Village of BAY CITY Ward 1,156,48,96,6,6,0
PIERCE,Village of ELLSWORTH Wards 1-4,1127,416,657,32,21,1
PIERCE,Village of ELMWOOD Ward 1,296,99,178,12,7,0
PIERCE,Village of MAIDEN ROCK Ward 1,59,26,32,1,0,0
PIERCE,Village of PLUM CITY Ward 1,220,88,122,4,6,0
PIERCE,Village of SPRING VALLEY Wards 1-2,568,227,310,20,11,0
PIERCE,City of PRESCOTT Wards 1-5,1846,764,987,52,43,0
PIERCE,City of RIVER FALLS Wards 6-9,1767,1036,649,51,31,0
PIERCE,City of RIVER FALLS Wards 10-13,798,450,297,28,23,0
PIERCE,City of RIVER FALLS Wards 14-18,1701,913,697,49,42,0
POLK,Town of ALDEN Wards 1-4,1479,475,948,31,25,0
POLK,Town of APPLE RIVER Wards 1-2,534,176,344,10,4,0
POLK,Town of BALSAM LAKE Wards 1-2,717,222,479,12,4,0
POLK,Town of BEAVER Ward 1,391,135,246,7,3,0
POLK,Town of BLACK BROOK Wards 1-2,668,209,429,19,11,0
POLK,Town of BONE LAKE Ward 1,367,143,214,5,5,0
POLK,Town of CLAM FALLS Ward 1,248,99,140,5,4,0
POLK,Town of CLAYTON Ward 1,475,162,303,5,5,0
POLK,Town of CLEAR LAKE Ward 1,398,78,307,9,4,0
POLK,Town of EUREKA Wards 1-2,875,246,594,16,19,0
POLK,Town of FARMINGTON Wards 1-3,981,278,656,27,20,0
POLK,"Town of GARFIELD Wards 1,2",786,261,495,17,13,0
POLK,Town of GEORGETOWN Wards 1-2,495,186,290,14,5,0
POLK,Town of JOHNSTOWN Ward 1,233,107,122,3,1,0
POLK,Town of LAKETOWN Ward 1,475,163,293,7,12,0
POLK,Town of LINCOLN Wards 1-4,1158,387,729,25,17,0
POLK,Town of LORAIN Ward 1,147,44,95,3,5,0
POLK,Town of LUCK Wards 1-2,477,152,307,9,9,0
POLK,Town of MCKINLEY Ward 1,198,56,132,4,6,0
POLK,Town of MILLTOWN Wards 1-2,552,193,329,14,16,0
POLK,Town of OSCEOLA Wards 1-5,1481,490,910,46,35,0
POLK,Town of ST. CROIX FALLS Wards 1-3,580,187,372,10,11,0
POLK,Town of STERLING Ward 1,319,102,208,8,1,0
POLK,Town of WEST SWEDEN Ward 1,343,124,208,5,6,0
POLK,Village of BALSAM LAKE Ward 1,366,133,220,4,9,0
POLK,Village of CENTURIA Ward 1,237,77,154,5,1,0
POLK,Village of CLAYTON Ward 1,194,49,130,3,12,0
POLK,Village of CLEAR LAKE Wards 1-2,457,131,311,8,7,0
POLK,Village of DRESSER Ward 1,331,110,208,9,4,0
POLK,Village of FREDERIC Wards 1-2,405,176,219,8,2,0
POLK,Village of LUCK Wards 1-2,416,170,233,8,5,0
POLK,Village of MILLTOWN Ward 1,306,93,197,12,4,0
POLK,Village of OSCEOLA Wards 1-3,1131,481,611,25,14,0
POLK,VILLAGE OF TURTLE LAKE Ward 2,19,4,15,0,0,0
POLK,City of AMERY Wards 1-5,1181,510,630,27,14,0
POLK,City of ST. CROIX FALLS Wards 1-4,992,459,498,18,17,0
PORTAGE,Town of ALBAN Ward 1,464,168,289,5,2,0
PORTAGE,Town of ALMOND Wards 1-2,359,106,236,12,5,0
PORTAGE,Town of AMHERST Wards 1-2,807,364,416,15,12,0
PORTAGE,Town of BELMONT Ward 1,320,101,209,4,6,0
PORTAGE,Town of BUENA VISTA Wards 1-2,641,210,408,12,11,0
PORTAGE,Town of CARSON Wards 1-2,732,273,441,11,7,0
PORTAGE,Town of DEWEY Ward 1,545,234,298,7,6,0
PORTAGE,Town of EAU PLEINE Wards 1-2,560,208,334,10,8,0
PORTAGE,Town of GRANT Wards 1-3,974,327,619,11,16,1
PORTAGE,Town of HULL Wards 1-3,998,518,452,17,11,0
PORTAGE,"Town of HULL Wards 4-5,7",1192,532,624,18,17,1
PORTAGE,"Town of HULL Wards 6,8",677,366,290,9,12,0
PORTAGE,Town of LANARK Wards 1-2,838,322,475,23,17,1
PORTAGE,Town of LINWOOD Wards 1-2,624,262,341,11,10,0
PORTAGE,Town of NEW HOPE Ward 1,421,230,178,8,5,0
PORTAGE,Town of PINE GROVE Wards 1-2,294,99,188,4,3,0
PORTAGE,Town of PLOVER Wards 1-3,739,275,450,8,5,1
PORTAGE,Town of SHARON Wards 1-3,1180,451,691,24,14,0
PORTAGE,Town of STOCKTON Wards 1-5,1602,643,902,37,20,0
PORTAGE,Village of ALMOND Ward 1,155,46,106,2,1,0
PORTAGE,Village of AMHERST Wards 1-2,551,270,249,20,12,0
PORTAGE,Village of AMHERST JUNCTION Ward 1,202,83,112,5,2,0
PORTAGE,Village of JUNCTION CITY Ward 1,144,54,82,6,2,0
PORTAGE,VILLAGE OF MILLADORE Ward 2,3,3,0,0,0,0
PORTAGE,Village of NELSONVILLE Ward 1,98,62,30,3,3,0
PORTAGE,Village of PARK RIDGE Ward 1,356,229,115,8,4,0
PORTAGE,"Village of PLOVER Wards 1-3,5",2480,1310,1105,26,39,0
PORTAGE,"Village of PLOVER Wards 4,6,10",2055,1042,959,30,24,0
PORTAGE,Village of PLOVER Wards 7-9,1566,812,692,32,30,0
PORTAGE,Village of ROSHOLT Ward 1,200,70,122,3,5,0
PORTAGE,Village of WHITING Wards 1-4,875,499,343,16,17,0
PORTAGE,City of STEVENS POINT Wards 1-3,954,663,209,39,43,0
PORTAGE,City of STEVENS POINT Wards 4-6,902,580,274,26,22,0
PORTAGE,City of STEVENS POINT Wards 7-9,894,610,227,25,32,0
PORTAGE,City of STEVENS POINT Wards 10-12,819,511,252,21,34,1
PORTAGE,City of STEVENS POINT Wards 13-15,975,664,255,22,33,1
PORTAGE,City of STEVENS POINT Wards 16-18,1307,771,497,20,18,1
PORTAGE,City of STEVENS POINT Wards 19-21,854,508,302,15,29,0
PORTAGE,City of STEVENS POINT Wards 22-24,1259,766,441,26,25,1
PORTAGE,City of STEVENS POINT Wards 25-27,1026,596,369,23,38,0
PORTAGE,City of STEVENS POINT Wards 28-30,1024,615,364,23,22,0
PORTAGE,City of STEVENS POINT Wards 31-33,644,412,181,22,29,0
PRICE,Town of CATAWBA Ward 1,141,42,93,2,4,0
PRICE,Town of EISENSTEIN Wards 1-2,347,134,202,6,5,0
PRICE,Town of ELK Wards 1-2,572,215,347,6,4,0
PRICE,Town of EMERY Ward 1,172,61,108,2,1,0
PRICE,Town of FIFIELD Ward 1,343,125,207,4,7,0
PRICE,Town of FIFIELD Ward 2,211,76,133,2,0,0
PRICE,Town of FLAMBEAU Ward 1,303,93,201,6,3,0
PRICE,Town of GEORGETOWN Ward 1,71,24,46,1,0,0
PRICE,Town of HACKETT Ward 1,92,27,62,2,1,0
PRICE,Town of HARMONY Ward 1,119,41,75,3,0,0
PRICE,Town of HILL Ward 1,207,50,145,4,8,0
PRICE,Town of KENNAN Ward 1,148,35,105,3,5,0
PRICE,Town of KNOX Ward 1,185,60,119,2,4,0
PRICE,Town of LAKE Wards 1-2,632,267,345,8,12,0
PRICE,Town of OGEMA Wards 1-2,362,89,258,13,2,0
PRICE,Town of PRENTICE Ward 1,220,64,149,6,1,0
PRICE,Town of SPIRIT Ward 1,187,58,124,3,2,0
PRICE,Town of WORCESTER Wards 1-3,897,281,595,14,7,0
PRICE,Village of CATAWBA Ward 1,61,24,31,3,3,0
PRICE,Village of KENNAN Ward 1,69,27,37,1,4,0
PRICE,Village of PRENTICE Ward 1,259,82,165,9,3,0
PRICE,City of PARK FALLS Wards 1-7,903,382,483,19,19,0
PRICE,City of PHILLIPS Wards 1-4,513,220,273,9,11,0
RACINE,Town of BURLINGTON Wards 1-7,1913,569,1288,33,22,1
RACINE,Town of BURLINGTON Wards 8-11,1229,388,801,29,10,1
RACINE,Town of DOVER Wards 1-8,1782,492,1236,32,22,0
RACINE,Town of NORWAY Wards 1-11,4516,1117,3289,72,35,3
RACINE,"Town of WATERFORD Wards 1-4,6,9-10",2805,743,1991,44,27,0
RACINE,"Town of WATERFORD Wards 5,7-8",796,177,594,17,8,0
RACINE,Village of CALEDONIA Wards 1-2,1433,447,950,20,16,0
RACINE,"Village of CALEDONIA Wards 3,4-5",2035,802,1186,33,14,0
RACINE,"Village of CALEDONIA Wards 6-8,20",2751,1155,1501,55,39,1
RACINE,"Village of CALEDONIA Wards 9-10,12-13",2547,1171,1277,54,43,2
RACINE,"Village of CALEDONIA Wards 11,14-15,17",2587,1074,1432,46,34,1
RACINE,"Village of CALEDONIA Wards 16,18-19",1648,622,969,37,19,1
RACINE,Village of ELMWOOD PARK Ward 1,278,141,126,7,4,0
RACINE,"Village of MOUNT PLEASANT Wards 1,17-18,20",1774,891,845,17,21,0
RACINE,"Village of MOUNT PLEASANT Wards 2-3,11",1450,759,627,31,32,1
RACINE,Village of MOUNT PLEASANT Ward 4,510,269,223,9,9,0
RACINE,"Village of MOUNT PLEASANT Wards 5-6,25",1281,604,632,27,18,0
